id,year,title,json_output
2390,2023,Mixed Halide Passivation of AgBiS 2 Quantum Dots for High-Performance Photodetectors,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'Mixed halide (I, Br, and Cl)', 'control_pce': None, 'control_voc': None, 'treated_pce': 0.27, 'treated_voc': 0.58, 'test_1': {'test_name': 'air stability', 'temperature': 25, 'time': 35, 'humidity': None, 'retained_percentage_cont': 95, 'retained_percentage_tret': None}}"
2391,2023,"Principles, fabrication, and applications of halide perovskites-based memristors","{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': None, 'control_pce': None, 'control_voc': None, 'treated_pce': 20, 'treated_voc': 1.2, 'test_1': {'test_name': 'ISOS-D', 'temperature': 85, 'time': '24 hours', 'humidity': 50, 'retained_percentage_cont': 85, 'retained_percentage_tret': 75}}"
2392,2023,Probing the Impact of Four BSF Layers on MASnI 3 -Based Lead-Free Perovskite Solar Cells for >33% Efficiency,"{'perovskite_composition': 'CH3NH3SnI3', 'electron_transport_layer': 'ZnSe', 'pin_nip_structure': 'PIN', 'hole_transport_layer': None, 'passivating_molecule': 'CBTS', 'control_pce': 28.69, 'control_voc': 1.05798, 'treated_pce': 33.57, 'treated_voc': 1.058, 'test_1': {'test_name': None, 'temperature': 300, 'time': None, 'humidity': None, 'retained_percentage_cont': None, 'retained_percentage_tret': None}}"
2393,2022,Highly-Stable CsPbI 3 Perovskite Solar Cells with an Efficiency of 21.11% via Fluorinated 4-Amino-Benzoate Cesium Bifacial Passivation,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': '4-amino-2,3,5,6-tetrafluorobenzoate cesium (ATFC)', 'control_pce': None, 'control_voc': None, 'treated_pce': 21.11, 'treated_voc': 1.24, 'test_1': {'test_name': 'aging', 'temperature': 25, 'time': 800, 'humidity': '30-35% RH', 'retained_percentage_cont': 92.74, 'retained_percentage_tret': None}, 'test_2': {'test_name': 'MPP_tracking', 'temperature': 100, 'time': 350, 'humidity': '30% RH', 'retained_percentage_cont': None, 'retained_percentage_tret': None}}"
2394,2023,Supporting Information Incorporating Copper(I) Clusters into Lead Halide Perovskite through Mediation of Zwitterionic Linkers,"{'perovskite_composition': 'MEA4Cu2Pb3Br12', 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'MEA', 'control_pce': 15.0, 'control_voc': 1.2, 'treated_pce': None, 'treated_voc': None, 'test_1': {'test_name': 'TGA', 'temperature': 408, 'time': None, 'humidity': None, 'retained_percentage_cont': None, 'retained_percentage_tret': None}}"
2395,2023,Surface Cleaning and Passivation Strategy for Durable Inverted Formamidinium-Cesium Triiodide Perovskite Solar Cells,"{'perovskite_composition': 'FA 0.85 Cs 0.15 PbI 2.855', 'electron_transport_layer': 'PTAA', 'pin_nip_structure': 'NIP', 'hole_transport_layer': 'PCBM', 'passivating_molecule': '(S)-3-Amino-4-phenylbutyric acid hydrochloride (ApaCl)', 'control_pce': 21.53, 'control_voc': 1.08, 'treated_pce': 24.27, 'treated_voc': 1.17, 'test_1': {'test_name': 'Light soaking', 'temperature': 25, 'time': 1500, 'humidity': 'N/A', 'retained_percentage_cont': 97.12, 'retained_percentage_tret': 90}, 'test_2': {'test_name': 'Thermal stability', 'temperature': 85, 'time': 500, 'humidity': 'N/A', 'retained_percentage_cont': 75, 'retained_percentage_tret': 90}, 'test_3': {'test_name': 'Moisture stability', 'temperature': 25, 'time': 500, 'humidity': 40, 'retained_percentage_cont': 90, 'retained_percentage_tret': 90}}"
2396,2023,Intermediate Phase Suppression with Long Chain Diammonium Alkane for High Performance Wide-Bandgap and Tandem Perovskite Solar Cells,"{'perovskite_composition': 'FA 0.7 Cs 0.25 MA 0.05 Pb(I 0.8 Br 0.2) 3', 'electron_transport_layer': 'NiO_x', 'pin_nip_structure': 'PIN', 'hole_transport_layer': 'Me-4PACz', 'passivating_molecule': 'octane-1,8-diamine dihydroiodide (ODADI)', 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': {'test_name': 'stability test', 'temperature': 'air', 'time': '500 hours', 'humidity': 'air', 'retained_percentage_cont': '100', 'retained_percentage_tret': '80'}}"
2397,2023,An ambient process for hole transport layer-free highly stable MAPbI 3 by addition of MACl for efficient perovskite solar cells †,"{'perovskite_composition': 'MAPbI3', 'electron_transport_layer': 'TiO2', 'pin_nip_structure': 'NIP', 'hole_transport_layer': 'Carbon', 'passivating_molecule': 'MACl', 'control_pce': None, 'control_voc': None, 'treated_pce': 7.11, 'treated_voc': 0.98, 'treated_iscc': 11.03, 'test_1': {'test_name': 'Stability', 'temperature': 'Ambient (27-30°C)', 'time': '10 days', 'humidity': '50-60% relative humidity', 'retained_percentage_cont': 80, 'retained_percentage_tret': None}}"
2398,2023,Plasma Sputtering Halide Perovskite for Photovoltaic Applications,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': None, 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': None, 'test_2': None}"
2399,2023,Chelating Dual Interface for Efficient and Stable Crystal Growth and Iodine Defect Management in Sn-Pb Perovskite Solar Cells,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'trifluoroacetamidine (TFA)', 'control_pce': 20.28, 'control_voc': 0.848, 'treated_pce': 22.6, 'treated_voc': 0.892, 'test_1': {'test_name': 'stability', 'temperature': 25, 'time': 2500, 'humidity': 'dry', 'retained_percentage_cont': 40, 'retained_percentage_tret': 80}}"
2400,2023,Efficient and Stable Monolithic Perovskite/Silicon Tandem Solar Cells Enabled by Contact-Resistance-Tunable Indium Tin Oxide Interlayer,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'Sn-doped In2O3', 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': {'test_name': 'ISOS-D/L', 'temperature': 25, 'time': 1078, 'humidity': 30, 'retained_percentage_cont': 98, 'retained_percentage_tret': None}}"
2401,2023,Development of less toxic perovskite materials for solar cell applications,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'CuI', 'control_pce': None, 'control_voc': None, 'treated_pce': 13.1, 'treated_voc': 0.8, 'test_1': {'test_name': 'Stability test', 'temperature': 25, 'time': 102, 'humidity': None, 'retained_percentage_cont': 75, 'retained_percentage_tret': None}}"
2402,2023,Tailoring the Dimensionality of 2D/3D Heterojunctions for Inverted Perovskite Solar Cells,"{'perovskite_composition': 'FA0.82MA0.13Cs0.05Pb(I0.87Br0.13)3', 'electron_transport_layer': 'PCBM', 'pin_nip_structure': 'PIN', 'hole_transport_layer': 'NiOx', 'passivating_molecule': 'PEAI', 'control_pce': 23.2, 'control_voc': 1.168, 'treated_pce': 23.68, 'treated_voc': 1.216, 'test_1': {'test_name': 'damp-heat test', 'temperature': 55, 'time': 1200, 'humidity': '85 %RH', 'retained_percentage_cont': 86, 'retained_percentage_tret': 96}, 'test_2': {'test_name': 'damp-heat test', 'temperature': 85, 'time': 500, 'humidity': '85 %RH', 'retained_percentage_cont': None, 'retained_percentage_tret': 80}}"
2403,2023,A Fluorination Strategy and Low-Acidity Anchoring Group in Self-Assembled Molecules for Efficient and Stable Inverted Perovskite Solar Cells,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': 'MPA-2FBT-BA', 'passivating_molecule': 'MPA-2FBT-BA', 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': {'test_name': 'glove_box', 'temperature': None, 'time': '116 days', 'humidity': '30-5 %', 'retained_percentage_cont': 93, 'retained_percentage_tret': None}, 'test_2': {'test_name': 'air_exposure', 'temperature': None, 'time': '43 days', 'humidity': '30-5 %', 'retained_percentage_cont': 91, 'retained_percentage_tret': None}}"
2404,2023,"Pure red-emitting composites with nearly 100% solid-state photoluminescence quantum yield obtained via the in situ growth of Sr 2+ -doped hybrid halide CsPb(Br,I) 3 perovskite quantum dots in mesoporous silica †","{'perovskite_composition': 'CsPb(Br 0.4 I 0.6) 3', 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'mesoporous silica', 'control_pce': 26.4, 'control_voc': None, 'treated_pce': 97.6, 'treated_voc': None, 'test_1': {'test_name': None, 'temperature': None, 'time': None, 'humidity': None, 'retained_percentage_cont': None, 'retained_percentage_tret': None}}"
2405,2023,Improving Thermal Stability of Perovskite Solar Cells by Suppressing Ion Migration,"{'perovskite_composition': 'FAPbI3', 'electron_transport_layer': 'ITO', 'pin_nip_structure': 'PIN', 'hole_transport_layer': 'PTAA modified with PVN', 'passivating_molecule': 'poly(2-vinylnaphthalene) (PVN)', 'control_pce': 20.82, 'control_voc': None, 'treated_pce': 23.19, 'treated_voc': None, 'test_1': {'test_name': 'thermal_cycling', 'temperature': '1000 h of thermal cycling between -40 °C and 85 °C', 'time': 1000, 'humidity': 'open circuit', 'retained_percentage_cont': 80, 'retained_percentage_tret': 80}, 'test_2': {'test_name': 'mpp_tracking', 'temperature': '600 h under 1 sun illumination', 'time': 600, 'humidity': 'N2 atmosphere', 'retained_percentage_cont': 39.45, 'retained_percentage_tret': 80}}"
2406,2023,"List of Acronyms 1P one-in-portrait 2P two-in-portrait ABI Advanced Baseline Imager ACR absolute cavity radiometer AERONET Aerosol Robotic Network AGRI Advanced Geostationary Radiation Imager AHI Advanced Himawari Imager AI artificial intelligence AM air mass AMI Advanced Meteorological Imager AMO Atlantic Multidecadal Oscillation AnEn analog ensemble ANN artificial neural network AOD aerosol optical depth API application programming interface APOLLO AVHRR Processing scheme Over cLouds, Land, and Ocean ARM Atmospheric Radiation Measurement ÅS Ångström scale ASI all-sky imager ATF atmospheric transmission factor AU astronomical unit AutoML auto machine learning AVHRR Advanced Very-High-Resolution Radiometer BFIR back-to-front irradiance ratio BHI beam horizontal irradiance BIPM Bureau International des Poids et Mesures (International Bureau of Weights and Measures) BOM Australian Bureau of Meteorology BPV bifacial photovoltaic BRDF bidirectional reflectance distribution function BTDF bidirectional transmittance distribution function BSA black-sky albedo BSRN Baseline Surface Radiation Network BTI beam tilted irradiance CAL cloud albedo CAMS Copernicus Atmosphere Monitoring Service CART classification and regression tree CCD charge-coupled device CDF cumulative distribution function CDR Climate Data Record CdTe cadmium telluride CENER","{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': None, 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': None, 'test_2': None, 'test_3': None, 'test_4': None}"
2407,2023,Effect of halide ion replacement of RbGeX 3 absorber material on the photovoltaic performance of pure inorganic perovskite solar cells,"{'perovskite_composition': 'RbGeX3 (X = I, Br, Cl)', 'electron_transport_layer': 'IGZO', 'pin_nip_structure': 'NIP', 'hole_transport_layer': 'Cu2O', 'passivating_molecule': None, 'control_pce': 13.79, 'control_voc': 1.16, 'treated_pce': 6.49, 'treated_voc': 1.19, 'test_1': {'test_name': 'Temperature', 'temperature': 300, 'time': '24 hours', 'humidity': 'dry', 'retained_percentage_cont': 100, 'retained_percentage_tret': 100}}"
2408,2023,Revealing the full potential of CsPbIBr 2 perovskite solar cells: advancements towards enhanced performance †,"{'perovskite_composition': 'CsPbIBr2', 'electron_transport_layer': 'doped ZnO/SnO2', 'pin_nip_structure': None, 'hole_transport_layer': 'NiO', 'passivating_molecule': 'rubidium acetate', 'control_pce': 12.57, 'control_voc': 1.42, 'treated_pce': 12.11, 'treated_voc': 1.53, 'test_1': {'test_name': None, 'temperature': 25, 'time': 800, 'humidity': 25, 'retained_percentage_cont': 68, 'retained_percentage_tret': 92}}"
2409,2023,Enhancing Efficiency and Intrinsic Stability of Large-Area Blade-Coated Wide-Bandgap Perovskite Solar Cells through Strain Engineering,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'PDADI and FAI', 'control_pce': None, 'control_voc': None, 'treated_pce': 18.71, 'treated_voc': 1.285, 'test_1': {'test_name': 'Stability test', 'temperature': None, 'time': 400, 'humidity': None, 'retained_percentage_cont': 91, 'retained_percentage_tret': 109}}"
2410,2023,Enhancing FAPbI 3 perovskite solar cell performance with a methanesulfonate-based additive †,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': 'Formamidinium methanesulfonate (FAMeSf)', 'control_pce': None, 'control_voc': None, 'treated_pce': 21.6, 'treated_voc': None, 'test_1': {'test_name': 'stability', 'temperature': 28, 'time': 3000, 'humidity': 30, 'retained_percentage_cont': None, 'retained_percentage_tret': 100}}"
2411,2023,Buried Interface Engineering-Assisted Defects Control and Crystallization Manipulation Enables Stable Perovskite Solar Cells with Efficiency Exceeding 25%,"{'perovskite_composition': None, 'electron_transport_layer': 'SnO2', 'pin_nip_structure': 'n-i-p', 'hole_transport_layer': None, 'passivating_molecule': 'potassium 4-methoxysalicylate (MSAK)', 'control_pce': 22.94, 'control_voc': 1.123, 'treated_pce': 25.47, 'treated_voc': 1.186, 'test_1': {'test_name': None, 'temperature': 60, 'time': '60 days', 'humidity': None, 'retained_percentage_cont': 69.7, 'retained_percentage_tret': 90}}"
2412,2023,Wide-Range Wavelength Light Scattering from Black Silicon Layers: Profits for Perovskite/Si Tandem Solar Cells,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': None, 'control_pce': None, 'control_voc': None, 'treated_pce': 28.2, 'treated_voc': None, 'test_1': None}"
2413,2023,Multi-site Passivation of ZnO Metal Oxides via Biomolecules for Efficient and Highly Stable Organic Solar Cells,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': ""Cytidine 5'-monophosphate (CMP-OH)"", 'control_pce': 16.22, 'control_voc': 0.877, 'treated_pce': 18.13, 'treated_voc': 0.889, 'test_1': {'test_name': 'thermal stability', 'temperature': 85, 'time': 500, 'humidity': None, 'retained_percentage_cont': 72, 'retained_percentage_tret': None}, 'test_2': {'test_name': 'operational stability', 'temperature': 25, 'time': 2000, 'humidity': None, 'retained_percentage_cont': None, 'retained_percentage_tret': 90.1}}"
2414,2023,Innovative Materials for Lamination Encapsulation in Perovskite Solar Cells,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': None, 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': {'test_name': None, 'temperature': None, 'time': None, 'humidity': None, 'retained_percentage_cont': None, 'retained_percentage_tret': None}}"
2415,2023,Lecture Notes in Electrical Engineering 1291 Series Editors,"{'perovskite_composition': None, 'electron_transport_layer': None, 'pin_nip_structure': None, 'hole_transport_layer': None, 'passivating_molecule': None, 'control_pce': None, 'control_voc': None, 'treated_pce': None, 'treated_voc': None, 'test_1': None}"
